,Cluster,Stage,Turn,word_count,Sentiment,Contested
449,Productive Disagreement,Stage 4,32,11,0.1,1.0
450,Productive Disagreement,Stage 4,33,1,0.0,0.0
451,Productive Disagreement,Stage 4,33,1,0.0,0.0
452,Productive Disagreement,Stage 4,33,25,0.1999999999999999,1.0
453,Productive Disagreement,Stage 4,33,25,0.1999999999999999,1.0
454,Productive Disagreement,Stage 4,33,26,-0.0749999999999999,1.0
455,Productive Disagreement,Stage 4,33,26,-0.0749999999999999,1.0
456,Productive Disagreement,Stage 4,34,1,0.0,0.0
457,Productive Disagreement,Stage 4,34,1,0.0,0.0
458,Productive Disagreement,Stage 4,34,17,-0.325,1.0
459,Productive Disagreement,Stage 4,34,17,-0.325,1.0
460,Productive Disagreement,Stage 4,34,14,0.0909090909090909,1.0
461,Productive Disagreement,Stage 4,34,14,0.0909090909090909,1.0
462,Productive Disagreement,Stage 4,35,31,0.3583333333333333,0.032258064516129
463,Productive Disagreement,Stage 4,35,31,0.3583333333333333,0.032258064516129
464,Productive Disagreement,Stage 4,35,1,0.0,0.0
465,Productive Disagreement,Stage 4,35,1,0.0,0.0
466,Productive Disagreement,Stage 4,36,1,0.0,0.0
467,Productive Disagreement,Stage 4,36,1,0.0,0.0
468,Productive Disagreement,Stage 4,37,9,-0.29375,0.1111111111111111
469,Productive Disagreement,Stage 4,37,9,-0.29375,0.1111111111111111
470,Productive Disagreement,Stage 4,37,1,0.0,0.0
471,Productive Disagreement,Stage 4,37,1,0.0,0.0
472,Productive Disagreement,Stage 4,37,125,0.0875,1.0
473,Productive Disagreement,Stage 4,37,125,0.0875,1.0
474,Productive Disagreement,Stage 4,37,108,-0.0390625,1.0
475,Productive Disagreement,Stage 4,37,108,-0.0390625,1.0
476,Productive Disagreement,Stage 4,38,1,0.0,0.0
477,Productive Disagreement,Stage 4,38,1,0.0,0.0
478,Productive Disagreement,Stage 4,39,4,0.0,0.0
479,Productive Disagreement,Stage 4,39,4,0.0,0.0
480,Productive Disagreement,Stage 4,40,289,0.112037037037037,0.0
481,Productive Disagreement,Stage 4,40,289,0.112037037037037,0.0
482,Productive Disagreement,Stage 4,41,25,-0.1555555555555555,0.0
483,Productive Disagreement,Stage 4,41,25,-0.1555555555555555,0.0
484,Productive Disagreement,Stage 4,41,61,0.1611111111111111,1.0
485,Productive Disagreement,Stage 4,41,61,0.1611111111111111,1.0
486,Productive Disagreement,Stage 4,41,60,0.0,1.0
487,Productive Disagreement,Stage 4,41,60,0.0,1.0
488,Productive Disagreement,Stage 4,42,52,-0.275,0.0
489,Productive Disagreement,Stage 4,42,52,-0.275,0.0
490,Productive Disagreement,Stage 4,42,10,0.0,1.0
491,Productive Disagreement,Stage 4,42,10,0.0,1.0
492,Productive Disagreement,Stage 4,42,7,0.0,1.0
493,Productive Disagreement,Stage 4,42,7,0.0,1.0
494,Productive Disagreement,Stage 4,43,35,0.1777777777777777,0.0285714285714285
495,Productive Disagreement,Stage 4,43,35,0.1777777777777777,0.0285714285714285
496,Productive Disagreement,Stage 4,43,1,0.0,0.0
497,Productive Disagreement,Stage 4,43,1,0.0,0.0
498,Productive Disagreement,Stage 4,43,7,0.0,1.0
499,Productive Disagreement,Stage 4,43,7,0.0,1.0
500,Productive Disagreement,Stage 4,43,10,0.0,1.0
501,Productive Disagreement,Stage 4,43,10,0.0,1.0
502,Productive Disagreement,Stage 4,44,1,0.0,0.0
503,Productive Disagreement,Stage 4,44,1,0.0,0.0
504,Productive Disagreement,Stage 4,44,4,0.0,1.0
505,Productive Disagreement,Stage 4,44,4,0.0,1.0
506,Productive Disagreement,Stage 4,44,4,0.0,1.0
507,Productive Disagreement,Stage 4,44,4,0.0,1.0
508,Productive Disagreement,Stage 4,45,79,0.0125,0.0
509,Productive Disagreement,Stage 4,45,79,0.0125,0.0
510,Productive Disagreement,Stage 4,45,4,0.2142857142857142,1.0
511,Productive Disagreement,Stage 4,45,4,0.2142857142857142,1.0
512,Productive Disagreement,Stage 4,45,4,0.0,1.0
513,Productive Disagreement,Stage 4,45,4,0.0,1.0
514,Productive Disagreement,Stage 4,46,26,0.5,0.0
515,Productive Disagreement,Stage 4,46,26,0.5,0.0
516,Productive Disagreement,Stage 4,46,11,0.0,1.0
517,Productive Disagreement,Stage 4,46,11,0.0,1.0
518,Productive Disagreement,Stage 4,46,7,0.225,1.0
519,Productive Disagreement,Stage 4,46,7,0.225,1.0
520,Productive Disagreement,Stage 4,47,1,0.0,0.0
521,Productive Disagreement,Stage 4,47,1,0.0,0.0
522,Productive Disagreement,Stage 4,47,21,0.1,1.0
523,Productive Disagreement,Stage 4,47,21,0.1,1.0
524,Productive Disagreement,Stage 4,47,16,0.2,1.0
525,Productive Disagreement,Stage 4,47,16,0.2,1.0
526,Productive Disagreement,Stage 4,48,4,0.0,0.0
527,Productive Disagreement,Stage 4,48,4,0.0,0.0
528,Productive Disagreement,Stage 4,48,2,0.0,1.0
529,Productive Disagreement,Stage 4,48,2,0.0,1.0
530,Productive Disagreement,Stage 4,49,35,0.125,0.0285714285714285
531,Productive Disagreement,Stage 4,49,35,0.125,0.0285714285714285
532,Productive Disagreement,Stage 4,49,26,0.6,1.0
533,Productive Disagreement,Stage 4,49,26,0.6,1.0
534,Productive Disagreement,Stage 4,49,25,0.1428571428571428,1.0
535,Productive Disagreement,Stage 4,49,25,0.1428571428571428,1.0
536,Productive Disagreement,Stage 4,49,1,0.0,0.0
537,Productive Disagreement,Stage 4,49,1,0.0,0.0
538,Productive Disagreement,Stage 4,50,18,0.0,0.0
539,Productive Disagreement,Stage 4,50,18,0.0,0.0
540,Productive Disagreement,Stage 4,51,46,0.025,0.0217391304347826
541,Productive Disagreement,Stage 4,51,46,0.025,0.0217391304347826
542,Productive Disagreement,Stage 4,51,1,0.5,0.0
543,Productive Disagreement,Stage 4,51,1,0.5,0.0
544,Productive Disagreement,Stage 4,51,16,0.0,1.0
545,Productive Disagreement,Stage 4,51,16,0.0,1.0
546,Productive Disagreement,Stage 4,51,25,0.09375,1.0
547,Productive Disagreement,Stage 4,51,25,0.09375,1.0
548,Productive Disagreement,Stage 4,52,19,0.25,0.0526315789473684
549,Productive Disagreement,Stage 4,52,19,0.25,0.0526315789473684
550,Productive Disagreement,Stage 4,52,1,0.0,0.0
551,Productive Disagreement,Stage 4,52,1,0.0,0.0
552,Productive Disagreement,Stage 4,52,7,0.0,1.0
553,Productive Disagreement,Stage 4,52,7,0.0,1.0
554,Productive Disagreement,Stage 4,52,11,0.5,1.0
555,Productive Disagreement,Stage 4,52,11,0.5,1.0
556,Productive Disagreement,Stage 4,53,45,0.1298611111111111,0.0
557,Productive Disagreement,Stage 4,53,45,0.1298611111111111,0.0
558,Productive Disagreement,Stage 4,54,2,0.0,0.0
559,Productive Disagreement,Stage 4,54,2,0.0,0.0
560,Productive Disagreement,Stage 4,54,1,0.0,0.0
561,Productive Disagreement,Stage 4,54,1,0.0,0.0
562,Productive Disagreement,Stage 4,54,1,0.0,1.0
563,Productive Disagreement,Stage 4,54,1,0.0,1.0
564,Productive Disagreement,Stage 4,55,34,0.5,0.0294117647058823
565,Productive Disagreement,Stage 4,55,34,0.5,0.0294117647058823
566,Productive Disagreement,Stage 4,55,1,0.0,0.0
567,Productive Disagreement,Stage 4,55,1,0.0,0.0
568,Productive Disagreement,Stage 4,55,75,0.09375,1.0
569,Productive Disagreement,Stage 4,55,75,0.09375,1.0
570,Productive Disagreement,Stage 4,55,88,0.1996428571428571,1.0
571,Productive Disagreement,Stage 4,55,88,0.1996428571428571,1.0
572,Productive Disagreement,Stage 4,56,4,0.0,0.0
573,Productive Disagreement,Stage 4,56,4,0.0,0.0
574,Productive Disagreement,Stage 4,56,20,-0.0416666666666666,1.0
575,Productive Disagreement,Stage 4,56,20,-0.0416666666666666,1.0
576,Productive Disagreement,Stage 4,56,24,0.3333333333333333,1.0
577,Productive Disagreement,Stage 4,56,24,0.3333333333333333,1.0
578,Productive Disagreement,Stage 4,57,3,0.5,0.0
579,Productive Disagreement,Stage 4,57,3,0.5,0.0
580,Productive Disagreement,Stage 4,57,6,-0.2916666666666667,1.0
581,Productive Disagreement,Stage 4,57,6,-0.2916666666666667,1.0
582,Productive Disagreement,Stage 4,57,9,0.6,1.0
583,Productive Disagreement,Stage 4,57,9,0.6,1.0
584,Productive Disagreement,Stage 4,58,172,0.1545918367346939,0.005813953488372
585,Productive Disagreement,Stage 4,58,172,0.1545918367346939,0.005813953488372
586,Productive Disagreement,Stage 4,58,1,0.5,0.0
587,Productive Disagreement,Stage 4,58,1,0.5,0.0
588,Productive Disagreement,Stage 4,58,2,0.0,1.0
589,Productive Disagreement,Stage 4,58,2,0.0,1.0
590,Productive Disagreement,Stage 4,58,2,0.0,1.0
591,Productive Disagreement,Stage 4,58,2,0.0,1.0
592,Productive Disagreement,Stage 4,59,3,0.0,0.0
593,Productive Disagreement,Stage 4,59,3,0.0,0.0
594,Productive Disagreement,Stage 4,60,4,0.0,0.0
595,Productive Disagreement,Stage 4,60,4,0.0,0.0
596,Productive Disagreement,Stage 4,60,1,0.0,1.0
597,Productive Disagreement,Stage 4,60,1,0.0,1.0
598,Productive Disagreement,Stage 4,60,1,0.0,1.0
599,Productive Disagreement,Stage 4,60,1,0.0,1.0
600,Productive Disagreement,Stage 4,61,9,0.0,0.0
601,Productive Disagreement,Stage 4,61,9,0.0,0.0
602,Productive Disagreement,Stage 4,61,4,0.0,1.0
603,Productive Disagreement,Stage 4,61,4,0.0,1.0
604,Productive Disagreement,Stage 4,61,5,0.0,1.0
605,Productive Disagreement,Stage 4,61,5,0.0,1.0
606,Productive Disagreement,Stage 4,62,16,0.1,0.0
607,Productive Disagreement,Stage 4,62,16,0.1,0.0
608,Productive Disagreement,Stage 4,62,24,0.0,1.0
609,Productive Disagreement,Stage 4,62,24,0.0,1.0
610,Productive Disagreement,Stage 4,62,13,0.0,1.0
611,Productive Disagreement,Stage 4,62,13,0.0,1.0
612,Productive Disagreement,Stage 4,63,8,0.0,0.125
613,Productive Disagreement,Stage 4,63,8,0.0,0.125
614,Productive Disagreement,Stage 4,63,1,0.0,0.0
615,Productive Disagreement,Stage 4,63,1,0.0,0.0
616,Productive Disagreement,Stage 4,63,7,0.0,1.0
617,Productive Disagreement,Stage 4,63,7,0.0,1.0
618,Productive Disagreement,Stage 4,63,8,0.0,1.0
619,Productive Disagreement,Stage 4,63,8,0.0,1.0
620,Productive Disagreement,Stage 4,64,15,0.3666666666666667,0.0
621,Productive Disagreement,Stage 4,64,15,0.3666666666666667,0.0
622,Productive Disagreement,Stage 4,65,37,0.0,0.0
623,Productive Disagreement,Stage 4,65,37,0.0,0.0
624,Productive Disagreement,Stage 4,65,35,0.5,1.0
625,Productive Disagreement,Stage 4,65,35,0.5,1.0
626,Productive Disagreement,Stage 4,65,34,0.0,1.0
627,Productive Disagreement,Stage 4,65,34,0.0,1.0
628,Productive Disagreement,Stage 4,66,21,0.0,0.0
629,Productive Disagreement,Stage 4,66,21,0.0,0.0
630,Productive Disagreement,Stage 4,66,9,0.0,1.0
631,Productive Disagreement,Stage 4,66,9,0.0,1.0
632,Productive Disagreement,Stage 4,66,14,0.0,1.0
633,Productive Disagreement,Stage 4,66,14,0.0,1.0
634,Productive Disagreement,Stage 4,67,4,0.0,0.0
635,Productive Disagreement,Stage 4,67,4,0.0,0.0
636,Productive Disagreement,Stage 4,67,1,0.0,1.0
637,Productive Disagreement,Stage 4,67,1,0.0,1.0
638,Productive Disagreement,Stage 4,68,3,0.0,0.0
639,Productive Disagreement,Stage 4,68,3,0.0,0.0
640,Productive Disagreement,Stage 4,68,14,0.0,1.0
641,Productive Disagreement,Stage 4,68,14,0.0,1.0
642,Productive Disagreement,Stage 4,68,12,0.0,1.0
643,Productive Disagreement,Stage 4,68,12,0.0,1.0
644,Productive Disagreement,Stage 4,69,38,-0.0625,0.0
645,Productive Disagreement,Stage 4,69,38,-0.0625,0.0
646,Productive Disagreement,Stage 4,70,36,0.5,0.0
647,Productive Disagreement,Stage 4,70,36,0.5,0.0
648,Productive Disagreement,Stage 4,71,17,-0.3125,0.0588235294117647
649,Productive Disagreement,Stage 4,71,17,-0.3125,0.0588235294117647
650,Productive Disagreement,Stage 4,71,1,0.0,0.0
651,Productive Disagreement,Stage 4,71,1,0.0,0.0
652,Productive Disagreement,Stage 4,71,32,0.0,1.0
653,Productive Disagreement,Stage 4,71,32,0.0,1.0
654,Productive Disagreement,Stage 4,71,28,0.0,1.0
655,Productive Disagreement,Stage 4,71,28,0.0,1.0
656,Productive Disagreement,Stage 4,72,11,0.0,0.0
657,Productive Disagreement,Stage 4,72,11,0.0,0.0
658,Productive Disagreement,Stage 4,72,10,0.0,1.0
659,Productive Disagreement,Stage 4,72,10,0.0,1.0
660,Productive Disagreement,Stage 4,72,10,0.0,1.0
661,Productive Disagreement,Stage 4,72,10,0.0,1.0
662,Productive Disagreement,Stage 4,73,31,-0.0833333333333333,0.0
663,Productive Disagreement,Stage 4,73,31,-0.0833333333333333,0.0
664,Productive Disagreement,Stage 4,74,9,0.0,0.0
665,Productive Disagreement,Stage 4,74,9,0.0,0.0
666,Productive Disagreement,Stage 4,74,27,-0.3125,1.0
667,Productive Disagreement,Stage 4,74,27,-0.3125,1.0
668,Productive Disagreement,Stage 4,74,16,0.0,1.0
669,Productive Disagreement,Stage 4,74,16,0.0,1.0
670,Productive Disagreement,Stage 4,75,3,0.0,0.0
671,Productive Disagreement,Stage 4,75,3,0.0,0.0
672,Productive Disagreement,Stage 4,75,90,-0.3083333333333333,1.0
673,Productive Disagreement,Stage 4,75,90,-0.3083333333333333,1.0
674,Productive Disagreement,Stage 4,75,102,0.2423469387755102,1.0
675,Productive Disagreement,Stage 4,75,102,0.2423469387755102,1.0
676,Productive Disagreement,Stage 4,76,1,0.0,0.0
677,Productive Disagreement,Stage 4,76,1,0.0,0.0
678,Unproductive Engagement,Stage 2,1,1,0.0,0.0
679,Unproductive Engagement,Stage 2,1,1,0.0,0.0
680,Unproductive Engagement,Stage 2,2,1,0.0,0.0
681,Unproductive Engagement,Stage 2,2,1,0.0,0.0
682,Unproductive Engagement,Stage 2,3,1,0.0,0.0
683,Unproductive Engagement,Stage 2,3,1,0.0,0.0
684,Unproductive Engagement,Stage 2,4,1,0.0,0.0
685,Unproductive Engagement,Stage 2,4,1,0.0,0.0
686,Unproductive Engagement,Stage 2,5,15,0.0,0.0
687,Unproductive Engagement,Stage 2,5,15,0.0,0.0
688,Unproductive Engagement,Stage 2,6,4,0.0,0.0
689,Unproductive Engagement,Stage 2,6,4,0.0,0.0
690,Unproductive Engagement,Stage 2,7,9,0.2,0.0
691,Unproductive Engagement,Stage 2,7,9,0.2,0.0
692,Unproductive Engagement,Stage 2,7,1,0.0,1.0
693,Unproductive Engagement,Stage 2,7,1,0.0,1.0
694,Unproductive Engagement,Stage 3,7,1,0.3333333333333333,1.0
695,Unproductive Engagement,Stage 3,7,1,0.3333333333333333,1.0
696,Unproductive Engagement,Stage 3,8,1,0.0,0.0
697,Unproductive Engagement,Stage 3,8,1,0.0,0.0
698,Unproductive Engagement,Stage 3,9,9,0.5,0.0
699,Unproductive Engagement,Stage 3,9,9,0.5,0.0
700,Unproductive Engagement,Stage 3,10,29,0.2857142857142857,0.0
701,Unproductive Engagement,Stage 3,10,29,0.2857142857142857,0.0
702,Unproductive Engagement,Stage 3,10,7,0.0,1.0
703,Unproductive Engagement,Stage 3,10,7,0.0,1.0
704,Unproductive Engagement,Stage 3,10,7,0.2857142857142857,1.0
705,Unproductive Engagement,Stage 3,10,7,0.2857142857142857,1.0
706,Unproductive Engagement,Stage 3,11,7,0.0,0.0
707,Unproductive Engagement,Stage 3,11,7,0.0,0.0
708,Unproductive Engagement,Stage 3,12,9,0.5,0.0
709,Unproductive Engagement,Stage 3,12,9,0.5,0.0
710,Unproductive Engagement,Stage 3,12,1,0.5,1.0
711,Unproductive Engagement,Stage 3,12,1,0.5,1.0
712,Unproductive Engagement,Stage 3,13,12,0.0,0.0
713,Unproductive Engagement,Stage 3,13,12,0.0,0.0
714,Unproductive Engagement,Stage 3,14,2,0.0,0.0
715,Unproductive Engagement,Stage 3,14,2,0.0,0.0
716,Unproductive Engagement,Stage 3,15,3,0.0,0.0
717,Unproductive Engagement,Stage 3,15,3,0.0,0.0
718,Unproductive Engagement,Stage 3,16,5,0.2,0.0
719,Unproductive Engagement,Stage 3,16,5,0.2,0.0
720,Unproductive Engagement,Stage 3,16,3,0.0,1.0
721,Unproductive Engagement,Stage 3,16,3,0.0,1.0
722,Unproductive Engagement,Stage 3,16,2,0.0,1.0
723,Unproductive Engagement,Stage 3,16,2,0.0,1.0
724,Unproductive Engagement,Stage 3,17,19,0.0,0.0
725,Unproductive Engagement,Stage 3,17,19,0.0,0.0
726,Unproductive Engagement,Stage 4,18,44,0.1875,0.0227272727272727
727,Unproductive Engagement,Stage 4,18,44,0.1875,0.0227272727272727
728,Unproductive Engagement,Stage 4,18,2,0.5,0.0
729,Unproductive Engagement,Stage 4,18,2,0.5,0.0
730,Unproductive Engagement,Stage 4,19,1,0.0,0.0
731,Unproductive Engagement,Stage 4,19,1,0.0,0.0
732,Unproductive Engagement,Stage 4,19,1,0.0,1.0
733,Unproductive Engagement,Stage 4,19,1,0.0,1.0
734,Unproductive Engagement,Stage 4,19,1,0.7,1.0
735,Unproductive Engagement,Stage 4,19,1,0.7,1.0
736,Unproductive Engagement,Stage 4,20,1,0.0,0.0
737,Unproductive Engagement,Stage 4,20,1,0.0,0.0
738,Unproductive Engagement,Stage 4,21,43,-0.075,0.0
739,Unproductive Engagement,Stage 4,21,43,-0.075,0.0
740,Unproductive Engagement,Stage 4,22,22,0.375,0.0909090909090909
741,Unproductive Engagement,Stage 4,22,22,0.375,0.0909090909090909
742,Unproductive Engagement,Stage 4,22,2,0.0,0.0
743,Unproductive Engagement,Stage 4,22,2,0.0,0.0
744,Unproductive Engagement,Stage 4,22,1,0.0,1.0
745,Unproductive Engagement,Stage 4,22,1,0.0,1.0
746,Unproductive Engagement,Stage 4,22,1,0.0,1.0
747,Unproductive Engagement,Stage 4,22,1,0.0,1.0
748,Unproductive Engagement,Stage 4,23,11,0.25,0.0
749,Unproductive Engagement,Stage 4,23,11,0.25,0.0
750,Unproductive Engagement,Stage 4,24,2,0.0,0.0
751,Unproductive Engagement,Stage 4,24,2,0.0,0.0
752,Unproductive Engagement,Stage 4,24,6,0.0,1.0
753,Unproductive Engagement,Stage 4,24,6,0.0,1.0
754,Unproductive Engagement,Stage 4,24,5,0.0,1.0
755,Unproductive Engagement,Stage 4,24,5,0.0,1.0
756,Unproductive Engagement,Stage 4,25,23,0.5,0.0
757,Unproductive Engagement,Stage 4,25,23,0.5,0.0
758,Unproductive Engagement,Stage 4,26,1,0.5,0.0
759,Unproductive Engagement,Stage 4,26,1,0.5,0.0
760,Unproductive Engagement,Stage 4,26,1,0.0,1.0
761,Unproductive Engagement,Stage 4,26,1,0.0,1.0
762,Unproductive Engagement,Stage 4,27,61,0.3,0.0
763,Unproductive Engagement,Stage 4,27,61,0.3,0.0
764,Unproductive Engagement,Stage 4,28,42,0.16,0.0238095238095238
765,Unproductive Engagement,Stage 4,28,42,0.16,0.0238095238095238
766,Unproductive Engagement,Stage 4,28,1,0.0,0.0
767,Unproductive Engagement,Stage 4,28,1,0.0,0.0
768,Unproductive Engagement,Stage 4,28,2,0.0,1.0
769,Unproductive Engagement,Stage 4,28,2,0.0,1.0
770,Unproductive Engagement,Stage 4,28,5,0.0,1.0
771,Unproductive Engagement,Stage 4,28,5,0.0,1.0
772,Unproductive Engagement,Stage 4,29,4,0.0,0.0
773,Unproductive Engagement,Stage 4,29,4,0.0,0.0
774,Unproductive Engagement,Stage 4,29,2,0.0,1.0
775,Unproductive Engagement,Stage 4,29,2,0.0,1.0
776,Unproductive Engagement,Stage 4,30,9,0.0,0.0
777,Unproductive Engagement,Stage 4,30,9,0.0,0.0
778,Unproductive Engagement,Stage 4,30,8,0.0,1.0
779,Unproductive Engagement,Stage 4,30,8,0.0,1.0
780,Unproductive Engagement,Stage 4,30,10,0.0,1.0
781,Unproductive Engagement,Stage 4,30,10,0.0,1.0
782,Unproductive Engagement,Stage 4,31,11,0.0,0.0
783,Unproductive Engagement,Stage 4,31,11,0.0,0.0
784,Unproductive Engagement,Stage 4,32,12,0.25,0.0
785,Unproductive Engagement,Stage 4,32,12,0.25,0.0
786,Unproductive Engagement,Stage 4,32,1,0.0,1.0
787,Unproductive Engagement,Stage 4,32,1,0.0,1.0
788,Unproductive Engagement,Stage 4,33,25,0.0,0.0
789,Unproductive Engagement,Stage 4,33,25,0.0,0.0
790,Unproductive Engagement,Stage 4,34,84,0.0033333333333333,0.0
791,Unproductive Engagement,Stage 4,34,84,0.0033333333333333,0.0
792,Unproductive Engagement,Stage 4,34,1,-0.5,1.0
793,Unproductive Engagement,Stage 4,34,1,-0.5,1.0
794,Unproductive Engagement,Stage 4,35,13,0.0,0.0
795,Unproductive Engagement,Stage 4,35,13,0.0,0.0
796,Unproductive Engagement,Stage 4,36,9,0.0,0.0
797,Unproductive Engagement,Stage 4,36,9,0.0,0.0
798,Unproductive Engagement,Stage 4,36,1,0.0,1.0
799,Unproductive Engagement,Stage 4,36,1,0.0,1.0
800,Unproductive Engagement,Stage 4,37,47,-0.06,0.0
801,Unproductive Engagement,Stage 4,37,47,-0.06,0.0
802,Unproductive Engagement,Stage 4,37,6,0.0,1.0
803,Unproductive Engagement,Stage 4,37,6,0.0,1.0
804,Unproductive Engagement,Stage 4,37,2,0.0,1.0
805,Unproductive Engagement,Stage 4,37,2,0.0,1.0
806,Unproductive Engagement,Stage 4,38,18,0.0,0.0555555555555555
807,Unproductive Engagement,Stage 4,38,18,0.0,0.0555555555555555
808,Unproductive Engagement,Stage 4,38,1,-0.5,0.0
809,Unproductive Engagement,Stage 4,38,1,-0.5,0.0
810,Unproductive Engagement,Stage 4,39,43,-0.2083333333333333,0.0
811,Unproductive Engagement,Stage 4,39,43,-0.2083333333333333,0.0
812,Unproductive Engagement,Stage 4,39,1,0.5,1.0
813,Unproductive Engagement,Stage 4,39,1,0.5,1.0
814,Unproductive Engagement,Stage 4,40,35,0.1999999999999999,0.0
815,Unproductive Engagement,Stage 4,40,35,0.1999999999999999,0.0
816,Unproductive Engagement,Stage 4,41,52,-0.0458333333333333,0.0
817,Unproductive Engagement,Stage 4,41,52,-0.0458333333333333,0.0
818,Unproductive Engagement,Stage 4,42,17,0.5,0.0
819,Unproductive Engagement,Stage 4,42,17,0.5,0.0
820,Unproductive Engagement,Stage 4,43,120,0.275,0.0
821,Unproductive Engagement,Stage 4,43,120,0.275,0.0
822,Unproductive Engagement,Stage 4,43,1,0.5,0.0
823,Unproductive Engagement,Stage 4,43,1,0.5,0.0
824,Unproductive Engagement,Stage 4,44,29,0.2,0.0
825,Unproductive Engagement,Stage 4,44,29,0.2,0.0
826,Unproductive Engagement,Stage 4,44,1,-0.5,0.0
827,Unproductive Engagement,Stage 4,44,1,-0.5,0.0
828,Unproductive Engagement,Stage 4,44,1,0.0,1.0
829,Unproductive Engagement,Stage 4,44,1,0.0,1.0
830,Unproductive Engagement,Stage 4,45,43,0.25,0.0
831,Unproductive Engagement,Stage 4,45,43,0.25,0.0
832,Unproductive Engagement,Stage 4,45,1,0.0,0.0
833,Unproductive Engagement,Stage 4,45,1,0.0,0.0
834,Unproductive Engagement,Stage 4,45,1,0.0,1.0
835,Unproductive Engagement,Stage 4,45,1,0.0,1.0
836,Unproductive Engagement,Stage 4,46,16,-0.046875,0.0625
837,Unproductive Engagement,Stage 4,46,16,-0.046875,0.0625
838,Unproductive Engagement,Stage 4,46,1,0.0,0.0
839,Unproductive Engagement,Stage 4,46,1,0.0,0.0
840,Unproductive Engagement,Stage 4,46,5,0.0,1.0
841,Unproductive Engagement,Stage 4,46,5,0.0,1.0
842,Unproductive Engagement,Stage 4,46,1,0.0,1.0
843,Unproductive Engagement,Stage 4,46,1,0.0,1.0
