Word,Start Time,End Time,start_time_diff,ClusterID,SegmentID
of,892.90497,893.305,0.1599700000000439,0,10
supplement,893.305,893.805,0.4000299999999015,0,10
that,894.025,894.345,0.7200000000000273,0,10
value,894.345,894.845,0.32000000000005,0,10
that,896.105,896.425,1.759999999999991,0,10
you,896.425,896.925,0.31999999999993634,0,10
believe,897.145,897.645,0.7200000000000273,0,10
is,897.705,898.205,0.5600000000000591,0,10
in,898.265,898.505,0.5599999999999454,0,10
your,898.505,898.665,0.2400000000000091,0,10
ip,898.985,899.385,0.4800000000000182,0,10
portfolio,899.385,899.885,0.39999999999997726,0,10
with,900.345,900.845,0.9600000000000364,0,10
the,901.8799,901.9598,1.5348999999999933,0,10
sa,902.03973,902.19965,0.15982999999994263,0,10
cervical,902.19965,902.69965,0.15992000000005646,0,10
and,902.7593,902.9191,0.5596500000000333,0,10
being,902.9191,903.23895,0.15979999999990468,0,10
very,903.23895,903.5587,0.3198500000000877,0,10
generous,903.5587,903.95844,0.3197499999999991,0,10
with,903.95844,904.1983,0.3997399999999516,0,10
that,904.1983,904.35815,0.2398600000000215,0,10
so,904.51807,904.8378,0.3197699999999486,0,10
typically,904.8378,905.15765,0.3197300000000496,0,10
researchers,905.4774,905.9774,0.6395999999999731,0,10
really,906.5967,906.9964,1.1193000000000666,0,10
only,906.9964,907.4761,0.3996999999999389,0,10
take,907.4761,907.9761,0.4796999999999798,0,10
you,909.3148,909.47473,1.838700000000017,0,10
know,909.47473,909.63464,0.1599300000000312,0,10
their,909.9544,910.4544,0.47966999999994187,0,10
paid,910.8338,911.15356,0.8794000000000324,0,10
time,911.15356,911.39343,0.31975999999997384,0,10
off,911.39343,911.55334,0.23986999999999625,0,10
and,911.79315,911.95306,0.3997200000000021,0,10
then,911.95306,912.1929,0.1599100000000817,0,10
they,912.1929,912.43274,0.2398399999999583,0,10
immediately,912.43274,912.9124,0.2398399999999583,0,10
returned,912.9124,913.1522,0.4796600000000808,0,10
to,913.1522,913.2322,0.2397999999999456,0,10
the,913.2322,913.3921,0.08000000000004093,0,10
university,913.3921,913.8921,0.15989999999999327,0,10
to,914.2715,914.7715,0.8793999999999187,0,10
continue,915.0709,915.39075,0.7994000000001051,0,10
with,915.39075,915.5506,0.319849999999974,0,10
their,915.5506,915.9503,0.15985000000000582,0,10
research,915.9503,916.1902,0.3996999999999389,0,10
however,917.0043,917.40375,1.0539999999999736,0,10
since,917.56354,917.8032,0.5592400000000453,0,10
you've,917.8032,918.2027,0.23965999999995802,0,10
expressed,918.2027,918.4424,0.3995000000001028,0,10
your,918.4424,918.84186,0.23969999999997071,0,10
desire,918.84186,919.3212,0.3994599999999764,0,10
to,919.3212,919.7207,0.4793399999999792,0,10
kind,919.7207,919.8805,0.3994999999999891,0,10
of,919.8805,920.1202,0.15980000000001837,0,10
have,920.1202,920.35986,0.23969999999997071,0,10
this,920.35986,920.85986,0.2396600000000717,0,10
vacation,921.798,922.03766,1.4381399999999758,0,10
we're,922.5969,923.0763,0.7989000000000033,0,10
more,923.0763,923.316,0.47939999999994143,0,10
than,923.316,923.47577,0.2397000000000844,0,10
willing,923.47577,923.79535,0.15976999999998043,0,10
to,923.79535,924.03503,0.31957999999997355,0,10
have,924.03503,924.1948,0.2396800000000212,0,10
kind,925.15356,925.31335,1.1185299999999643,0,10
of,925.31335,925.81335,0.15979000000004362,0,10
let,925.8726,926.0324,0.55925000000002,0,10
you,926.0324,926.1922,0.15980000000001837,0,10
do,926.1922,926.352,0.15979999999990468,0,10
your,926.352,926.4319,0.15980000000001837,0,10
own,926.4319,926.75146,0.07990000000006603,0,10
thing,926.75146,927.15094,0.31955999999991036,0,10
and,927.15094,927.4705,0.3994800000000396,0,10
refresh,927.4705,927.9705,0.31956000000002405,0,10
and,928.0298,928.1896,0.5593000000000075,0,10
be,928.1896,928.34937,0.15980000000001837,0,10
ready,928.34937,928.58905,0.15976999999998043,0,10
to,928.58905,928.74884,0.2396800000000212,0,10
jump,929.1483,929.3081,0.5592499999999063,0,10
back,929.3081,929.5478,0.15980000000001837,0,10
in,929.5478,929.7076,0.2397000000000844,0,10
whenever,929.7076,930.10706,0.15979999999990468,0,10
you,930.10706,930.34674,0.3994600000000901,0,10
please,930.34674,930.50653,0.23967999999990752,0,10
thought,931.87933,932.1186,1.5325900000000274,0,10
is,932.1186,932.43756,0.23927000000003318,0,10
typical,932.43756,932.6768,0.3189599999999473,0,10
but,932.9161,932.9958,0.47854000000006636,0,10
we're,932.9958,933.15533,0.07970000000000255,0,10
willing,933.15533,933.39453,0.15953000000001794,0,10
to,933.39453,933.554,0.23919999999998254,0,10
do,933.554,933.6338,0.15946999999994205,0,10
it,933.6338,933.87305,0.07979999999997744,0,10
for,933.87305,934.03253,0.23925000000008367,0,10
you,934.03253,934.2718,0.1594799999999168,0,10
and,934.9097,934.9895,0.8771700000000919,0,10
then,934.9895,935.2287,0.07979999999997744,0,10
there's,935.2287,935.46796,0.23919999999998254,0,10
value,935.46796,935.96796,0.23925999999994474,0,10
kind,936.0262,936.18567,0.5582400000000689,0,10
of,936.18567,936.4249,0.15946999999994205,0,10
in,936.4249,936.7439,0.23923000000002048,0,10
that,936.7439,937.2439,0.31900000000007367,0,10
even,937.3021,937.5414,0.5581999999999425,0,10
if,937.5414,937.70087,0.23929999999995744,0,10
we,937.70087,937.86035,0.15947000000005573,0,10
can't,937.86035,938.36035,0.1594800000000305,0,10
necessarily,938.4186,938.7376,0.55824999999993,0,10
offer,938.7376,939.1363,0.31900000000007367,0,10
monetary,939.1363,939.6363,0.39869999999996253,0,10
value,939.7743,940.2743,0.6380000000000337,0,10
to,941.2895,941.449,1.5151999999999362,0,10
that,941.449,941.68823,0.15949999999998,0,10
price,941.68823,942.0072,0.23923000000002048,0,10
point,942.0072,942.1667,0.3189700000000357,0,10
for,942.1667,942.3262,0.15949999999998,0,10
the,942.3262,942.6452,0.15949999999998,0,10
portfolio,942.6452,943.1452,0.31900000000007367,0,10
itself,943.2034,943.3629,0.5581999999999425,0,10
would,944.89496,945.055,1.6915599999999813,0,10
you,945.055,945.21497,0.16003999999998086,0,10
be,945.21497,945.375,0.1599700000000439,0,10
open,945.375,945.615,0.1600300000000061,0,10
to,945.615,945.855,0.2400000000000091,0,10
doing,945.855,946.095,0.2400000000000091,0,10
that,946.095,946.255,0.2400000000000091,0,10
yeah,972.12213,972.36194,26.027129999999943,1,11
yep,986.43976,986.5196,14.317630000000008,0,11
definitely,986.7591,987.2591,0.31934000000001106,0,11
sure,991.30975,991.54926,4.550650000000019,0,11
sure,992.82666,993.06616,1.516909999999939,0,11
and,993.46533,993.78467,0.6386700000000474,0,11
you,993.78467,993.94434,0.31934000000001106,0,11
know,993.94434,994.104,0.15967000000000553,0,11
what,994.104,994.3435,0.15966000000003078,0,11
i'm,994.58307,994.8226,0.4790699999999788,0,11
even,994.8226,995.22174,0.23952999999994518,0,11
willing,995.22174,995.70074,0.3991399999999885,0,11
you,996.59467,996.7546,1.3729299999999967,0,11
know,996.7546,996.83453,0.1599300000000312,0,11
if,996.99445,997.1543,0.23985000000004675,0,11
we,997.1543,997.3142,0.15985000000000582,0,11
keep,997.3142,997.4741,0.15989999999999327,0,11
that,997.4741,997.63403,0.15989999999999327,0,11
it,997.7139,997.87384,0.2397999999999456,0,11
ip,997.87384,998.19366,0.15994000000000597,0,11
portfolio,998.19366,998.5934,0.31982000000004973,0,11
around,998.5934,998.83325,0.3997399999999516,0,11
two,998.83325,998.9132,0.23985000000004675,0,11
hundred,998.9132,999.233,0.07994999999993979,0,11
k,999.233,999.3129,0.31979999999998654,0,11
which,999.47284,999.5528,0.239840000000072,0,11
is,999.5528,999.71265,0.07996000000002823,0,11
when,999.71265,999.87256,0.15985000000000582,0,11
it's,999.87256,1000.0325,0.15990999999996802,0,11
valued,1000.0325,1000.4322,0.15994000000000597,0,11
that,1000.4322,1000.51215,0.3996999999999389,0,11
i'm,1000.752,1000.832,0.31979999999998654,0,11
willing,1000.832,1001.15173,0.08000000000004093,0,11
to,1001.15173,1001.55145,0.3197300000000496,0,11
increase,1001.55145,1002.05145,0.3997200000000021,0,11
your,1002.51086,1002.6708,0.9594099999999344,0,11
monthly,1002.6708,1003.15045,0.15994000000000597,0,11
sip,1003.15045,1003.5502,0.47964999999999236,0,11
into,1003.5502,1003.94995,0.39975000000004,0,11
eleven,1003.94995,1004.2697,0.39974999999992633,0,11
thousand,1004.2697,1004.58954,0.3197499999999991,0,11
a,1004.58954,1004.7494,0.3198400000001129,0,11
month,1004.7494,1004.9093,0.15985999999998057,0,11
if,1005.62885,1005.7088,0.8794500000000198,0,11
you,1005.7088,1005.8687,0.07994999999993979,0,11
feel,1005.8687,1006.02856,0.15989999999999327,0,11
like,1006.02856,1006.1885,0.15985999999998057,0,11
that,1006.1885,1006.3484,0.15994000000000597,0,11
will,1006.3484,1006.5083,0.15989999999999327,0,11
offer,1006.5083,1006.7481,0.15989999999999327,0,11
you,1006.7481,1006.908,0.2398000000000593,0,11
a,1006.908,1007.06793,0.15989999999999327,0,11
better,1007.06793,1007.3877,0.1599300000000312,0,11
cushion,1007.3877,1007.7875,0.3197699999999486,0,11
kind,1009.5463,1009.70624,2.1585999999999785,0,11
of,1009.70624,1009.94604,0.15994000000000597,0,11
with,1009.94604,1010.10596,0.2398000000000593,0,11
your,1010.10596,1010.50574,0.15991999999994277,0,11
research,1010.50574,1010.74554,0.3997799999999643,0,11
and,1010.74554,1011.24554,0.2398000000000593,0,11
and,1012.1986,1012.3583,1.4530600000000504,0,11
your,1012.3583,1012.5977,0.1596999999999298,0,11
paid,1012.5977,1012.7573,0.23940000000004602,0,11
time,1012.7573,1012.917,0.1595999999999549,0,11
off,1012.917,1012.99677,0.15970000000004347,0,11
does,1013.23627,1013.31604,0.3192699999999604,0,11
that,1013.31604,1013.4757,0.07977000000005319,0,11
sound,1013.4757,1013.6353,0.1596599999999171,0,11
like,1013.6353,1013.795,0.15960000000006858,0,11
a,1013.795,1013.9546,0.1596999999999298,0,11
good,1013.9546,1014.11426,0.15960000000006858,0,11
number,1014.11426,1014.3537,0.1596599999999171,0,11
to,1014.3537,1014.51337,0.23944000000005872,0,11
you,1014.51337,1014.673,0.15967000000000553,0,11
yep,1029.6129,1029.8523,15.099530000000073,0,11
that,1031.4484,1031.6877,1.8354999999999109,0,11
sounds,1031.6877,1032.007,0.23929999999995744,0,11
great,1032.007,1032.1665,0.31930000000011205,0,11
okay,1032.7251,1032.8848,0.7181000000000495,0,11
so,1033.1241,1033.6241,0.3989999999998872,0,11
kind,1034.2413,1034.4009,1.1171999999999116,0,11
of,1034.4009,1034.4807,0.15960000000018226,0,11
what,1034.4807,1034.6404,0.07979999999997744,0,11
we're,1034.6404,1034.7999,0.1596999999999298,0,11
looking,1034.7999,1035.0393,0.15949999999998,0,11
at,1035.0393,1035.3585,0.23939999999993233,0,11
is,1035.3585,1035.5979,0.31920000000013715,0,11
two,1035.5979,1035.7576,0.23939999999993233,0,11
hundred,1035.7576,1036.1565,0.1596999999999298,0,11
k,1036.1565,1036.5555,0.3989000000001397,0,11
for,1036.5555,1036.8748,0.3989999999998872,0,11
the,1036.8748,1037.0343,0.31930000000011205,0,11
ip,1037.2737,1037.6727,0.3988999999999123,0,11
portfolio,1037.6727,1037.992,0.3990000000001146,0,11
which,1038.1515,1038.2313,0.47879999999986467,0,11
is,1038.2313,1038.391,0.07979999999997744,0,11
what,1038.391,1038.5505,0.15970000000015716,0,11
our,1038.5505,1038.7101,0.15949999999998,0,11
analysts,1038.7101,1039.2101,0.1595999999999549,0,11
have,1039.2687,1039.5082,0.5586000000000695,0,11
valued,1039.5082,1039.8274,0.23949999999990723,0,11
to,1039.8274,1040.0668,0.3191999999999098,0,11
that,1040.0668,1040.2263,0.2394000000001597,0,11
and,1042.792,1043.292,2.725199999999859,0,11
then,1043.5889,1043.828,0.7969000000000506,0,11
we're,1044.9436,1045.1826,1.3547000000000935,0,11
looking,1045.1826,1045.581,0.23900000000003274,0,11
at,1045.581,1046.081,0.39839999999981046,0,11
the,1046.1389,1046.4576,0.5579000000000178,0,11
six,1046.4576,1046.7764,0.3187000000000353,0,11
months,1046.7764,1047.2764,0.3188000000000102,0,11
of,1047.414,1047.8124,0.6376000000000204,0,11
paid,1047.8124,1048.1311,0.39840000000003783,0,11
of,1048.1311,1048.2108,0.3187000000000353,0,11
article,1048.2108,1048.6093,0.07970000000000255,0,11
that,1048.6093,1048.8483,0.39850000000001273,0,11
you're,1048.8483,1049.0874,0.23900000000003274,0,11
entitled,1049.0874,1049.4858,0.23909999999978027,0,11
to,1049.4858,1049.7249,0.39840000000003783,0,11
at,1051.478,1051.8765,1.992200000000139,0,11
around,1051.8765,1052.3765,0.39850000000001273,0,11
eleven,1052.4342,1052.8326,0.5576999999998407,0,11
k,1052.8326,1052.9921,0.39840000000003783,0,11
a,1052.9921,1053.1514,0.15949999999998,0,11
month,1053.1514,1053.3108,0.1593000000000302,0,11
so,1053.6447,1053.884,0.4933000000000902,0,11
that's,1053.884,1054.0436,0.23929999999995744,0,11
a,1054.0436,1054.2031,0.1595999999999549,0,11
thousand,1054.2031,1054.6019,0.15949999999998,0,11
per,1054.6019,1054.7615,0.3987999999999374,0,11
month,1054.7615,1055.0806,0.15960000000018226,0,11
higher,1055.0806,1055.3997,0.3190999999999349,0,11
getting,1055.3997,1055.639,0.3190999999999349,0,11
paid,1055.639,1055.8783,0.23929999999995744,0,11
sixty,1055.8783,1056.2772,0.2393000000001848,0,11
thousand,1056.2772,1056.7772,0.3988999999999123,0,11
extra,1056.8356,1056.9951,0.5584000000001197,0,11
dollars,1056.9951,1057.394,0.15949999999998,0,11
just,1058.1918,1058.5109,1.1966999999999643,0,11
because,1058.5109,1058.6704,0.3190999999999349,0,11
we,1058.6704,1058.9097,0.15949999999998,0,11
value,1058.9097,1059.2288,0.23929999999995744,0,11
you,1059.2288,1059.3883,0.31910000000016225,0,11
a,1059.3883,1059.4681,0.15949999999998,0,11
lot,1059.4681,1059.7074,0.07979999999997744,0,11
as,1059.7074,1059.867,0.23929999999995744,0,11
a,1059.867,1060.186,0.1595999999999549,0,11
researcher,1060.186,1060.5051,0.31899999999996,0,11
we,1061.3827,1061.5422,1.1967000000001917,0,11
value,1061.5422,1061.8613,0.15949999999998,0,11
your,1061.8613,1062.0209,0.3190999999999349,0,11
work,1062.0209,1062.1006,0.1595999999999549,0,11
we,1062.2601,1062.4197,0.23919999999998254,0,11
value,1062.4197,1062.659,0.1595999999999549,0,11
as,1062.659,1062.8186,0.2393000000001848,0,11
a,1062.8186,1062.9781,0.1595999999999549,0,11
person,1062.9781,1063.2972,0.15949999999998,0,11
and,1064.8129,1064.9724,1.8347999999998592,0,11
then,1064.9724,1065.451,0.15950000000020736,0,11
you're,1065.451,1065.6903,0.47859999999991487,0,11
looking,1065.6903,1066.1903,0.23929999999995744,0,11
to,1066.2488,1066.5679,0.5585000000000946,0,11
so,1067.5251,1067.58,1.276299999999992,0,11
decrease,1068.3367,1068.5756,0.8115999999999985,0,11
the,1068.5756,1068.8146,0.23889999999983047,0,11
number,1068.8146,1068.9739,0.23900000000003274,0,11
of,1068.9739,1069.1332,0.1593000000000302,0,11
months,1069.1332,1069.4518,0.1593000000000302,0,11
that,1069.4518,1069.6111,0.3186000000000604,0,11
you're,1069.6111,1069.6907,0.1593000000000302,0,11
on,1069.6907,1069.85,0.07960000000002765,0,11
your,1069.85,1070.3279,0.15929999999980282,0,11
vacation,1070.3279,1070.6465,0.4779000000000906,0,11
after,1070.6465,1071.0447,0.3186000000000604,0,11
those,1071.0447,1071.2837,0.39819999999986067,0,11
six,1071.2837,1071.6023,0.23900000000003274,0,11
months,1071.6023,1071.9209,0.3186000000000604,0,11
correct,1071.9209,1072.0802,0.3186000000000604,0,11
to,1072.0802,1072.2395,0.1593000000000302,0,11
kind,1072.2395,1072.3191,0.15929999999980282,0,11
of,1072.3191,1072.5581,0.07960000000002765,0,11
cut,1072.5581,1072.7174,0.23900000000003274,0,11
down,1072.7174,1072.8767,0.1593000000000302,0,11
on,1072.8767,1072.9563,0.1593000000000302,0,11
your,1072.9563,1073.1953,0.07960000000002765,0,11
own,1073.1953,1073.4342,0.23900000000003274,0,11
expenses,1073.4342,1073.8325,0.23889999999983047,0,11
okay,1076.1423,1076.3016,2.7081000000000586,0,11
so,1076.4609,1076.7795,0.3186000000000604,0,11
how,1076.7795,1076.8591,0.3186000000000604,0,11
many,1076.8591,1077.1777,0.07959999999980027,0,11
months,1077.1777,1077.576,0.3186000000000604,0,11
of,1077.576,1077.815,0.39830000000006294,0,11
that,1078.2928,1078.7708,0.7167999999999211,0,11
unpaid,1078.7708,1079.2708,0.4780000000000655,0,11
time,1079.4877,1079.7266,0.716899999999896,0,11
off,1079.7266,1079.9656,0.23890000000005784,0,11
are,1079.9656,1080.1249,0.23900000000003274,0,11
you,1080.1249,1080.4435,0.1593000000000302,0,11
looking,1080.4435,1080.7621,0.3186000000000604,0,11
at,1080.7621,1080.9214,0.318599999999833,0,11
because,1082.1161,1082.355,1.3540000000000418,0,11
we're,1082.355,1082.4347,0.23890000000005784,0,11
just,1082.4347,1082.9347,0.07970000000000255,0,11
definitely,1104.38,1104.88,21.94530000000009,1,12
yeah,1120.4971,1120.5767,16.117099999999937,0,12
definitely,1120.895,1121.3724,0.39789999999993597,0,12
that,1123.697,1123.9362,2.8019999999999072,0,12
sounds,1123.9362,1124.0957,0.2392000000002099,0,12
great,1124.0957,1124.2551,0.15949999999998,0,12
i,1124.4147,1124.5741,0.31899999999996,0,12
should,1124.5741,1124.6538,0.1594000000000051,0,12
obviously,1124.8134,1125.0525,0.23929999999995744,0,12
hear,1125.0525,1125.212,0.23910000000000764,0,12
a,1125.212,1125.2917,0.15949999999998,0,12
super,1125.2917,1125.6107,0.07970000000000255,0,12
supervise,1125.6107,1126.1107,0.31899999999996,0,12
viable,1126.3284,1126.727,0.7177000000001499,0,12
asset,1126.727,1126.9662,0.39859999999998763,0,12
to,1126.9662,1127.1257,0.23919999999998254,0,12
us,1127.1257,1127.2852,0.15949999999998,0,12
we'd,1127.6838,1127.8433,0.5580999999999676,0,12
love,1127.8433,1128.0028,0.15949999999998,0,12
to,1128.0028,1128.1622,0.15949999999998,0,12
have,1128.1622,1128.3218,0.1594000000000051,0,12
you,1128.3218,1128.4015,0.1595999999999549,0,12
back,1128.4015,1128.6407,0.07970000000000255,0,12
as,1128.6407,1128.8002,0.23919999999998254,0,12
soon,1128.8002,1128.9596,0.15949999999998,0,12
as,1128.9596,1129.1191,0.1594000000000051,0,12
possible,1129.1191,1129.4381,0.15949999999998,0,12
but,1129.5975,1129.6772,0.47840000000019245,0,12
we,1129.6772,1129.8368,0.07970000000000255,0,12
also,1129.8368,1130.0759,0.1595999999999549,0,12
recognize,1130.0759,1130.5759,0.23910000000000764,0,12
that,1130.7139,1130.953,0.63799999999992,0,12
you,1131.1125,1131.1923,0.39859999999998763,0,12
know,1131.1923,1131.3517,0.07979999999997744,0,12
with,1131.4315,1131.8302,0.23919999999998254,0,12
health,1131.8302,1132.3086,0.3987000000001899,0,12
concerns,1132.3086,1132.468,0.4783999999999651,0,12
whether,1132.5479,1132.8667,0.23929999999995744,0,12
that'd,1132.8667,1132.9465,0.3188000000000102,0,12
be,1132.9465,1133.106,0.07979999999997744,0,12
physical,1133.106,1133.5046,0.15949999999998,0,12
mental,1133.5046,1133.6641,0.39859999999998763,0,12
whatever,1133.8236,1134.1426,0.31899999999996,0,12
it,1134.1426,1134.302,0.31899999999996,0,12
may,1134.302,1134.4614,0.1594000000000051,0,12
be,1134.4614,1134.621,0.1594000000000051,0,12
you,1135.0345,1135.1143,0.5731000000000677,0,12
know,1135.1143,1135.1938,0.07979999999997744,0,12
we,1135.3533,1135.5923,0.23900000000003274,0,12
recognize,1135.5923,1136.0703,0.23900000000003274,0,12
that,1136.0703,1136.3889,0.4780000000000655,0,12
that,1136.3889,1136.5483,0.318599999999833,0,12
can,1136.5483,1136.8671,0.1594000000000051,0,12
impact,1136.8671,1137.2654,0.3188000000000102,0,12
impact,1137.2654,1137.4247,0.39830000000006294,0,12
your,1137.4247,1137.5841,0.1593000000000302,0,12
work,1137.5841,1137.8231,0.1594000000000051,0,12
and,1137.8231,1138.0621,0.23900000000003274,0,12
impact,1138.0621,1138.2214,0.23900000000003274,0,12
your,1138.2214,1138.3807,0.15929999999980282,0,12
quality,1138.3807,1138.5402,0.1593000000000302,0,12
of,1138.5402,1138.7792,0.15949999999998,0,12
life,1138.7792,1138.8588,0.23900000000003274,0,12
and,1139.0182,1139.0978,0.23900000000003274,0,12
we,1139.0978,1139.3368,0.07960000000002765,0,12
would,1139.3368,1139.4962,0.23900000000003274,0,12
never,1139.4962,1139.7352,0.1594000000000051,0,12
wanna,1139.7352,1139.9742,0.23900000000003274,0,12
brush,1139.9742,1140.1335,0.23900000000003274,0,12
you,1140.1335,1140.293,0.15929999999980282,0,12
back,1140.293,1140.4523,0.15949999999998,0,12
to,1140.4523,1140.6913,0.1593000000000302,0,12
work,1140.6913,1140.8506,0.23900000000003274,0,12
so,1141.9661,1142.2847,1.2748000000001412,0,12
we,1142.2847,1142.4441,0.318599999999833,0,12
urge,1142.4441,1142.5237,0.1594000000000051,0,12
you,1142.5237,1142.6831,0.07960000000002765,0,12
to,1142.6831,1142.7627,0.1594000000000051,0,12
take,1142.7627,1143.0017,0.07960000000002765,0,12
all,1143.0017,1143.0814,0.23900000000003274,0,12
the,1143.0814,1143.2407,0.07970000000000255,0,12
time,1143.2407,1143.4797,0.1593000000000302,0,12
that,1143.4797,1143.5594,0.23900000000003274,0,12
you,1143.5594,1143.7985,0.07970000000000255,0,12
need,1143.7985,1143.9579,0.23910000000000764,0,12
but,1145.392,1145.631,1.593499999999949,0,12
just,1145.631,1145.7903,0.23900000000003274,0,12
keeping,1145.7903,1145.9496,0.15929999999980282,0,12
in,1145.9496,1146.1886,0.1593000000000302,0,12
mind,1146.1886,1146.4276,0.23900000000003274,0,12
that,1146.4276,1146.587,0.23900000000003274,0,12
we,1146.826,1146.9854,0.39840000000003783,0,12
can,1146.9854,1147.1447,0.1594000000000051,0,12
pay,1147.1447,1147.2244,0.1593000000000302,0,12
for,1147.2244,1147.3837,0.07970000000000255,0,12
those,1147.3837,1147.6228,0.1593000000000302,0,12
six,1147.6228,1147.9414,0.23910000000000764,0,12
months,1147.9414,1148.1804,0.318599999999833,0,12
so,1150.028,1150.528,2.0866000000000895,0,12
so,1150.5858,1150.6655,0.5578000000000429,0,12
yeah,1150.8248,1150.9045,0.23900000000003274,0,12
coming,1151.1436,1151.6217,0.3188000000000102,0,12
coming,1151.6217,1151.8608,0.478099999999813,0,12
back,1151.8608,1152.0201,0.23910000000000764,0,12
are,1152.6577,1152.817,0.7969000000000506,0,12
you,1152.817,1152.9764,0.1593000000000302,0,12
thinking,1152.9764,1153.3749,0.1594000000000051,0,12
maybe,1153.3749,1153.8749,0.39850000000001273,0,12
immediately,1155.0483,1155.5483,1.6733999999999014,0,12
one,1156.2437,1156.403,1.1954000000000633,0,12
to,1156.403,1156.6421,0.1593000000000302,0,12
two,1156.6421,1156.8014,0.23910000000000764,0,12
months,1156.8014,1157.0405,0.1593000000000302,0,12
two,1157.1998,1157.3593,0.39840000000003783,0,12
to,1157.3593,1157.5983,0.15949999999998,0,12
three,1157.5983,1157.7577,0.23900000000003274,0,12
months,1157.7577,1157.9967,0.1594000000000051,0,12
after,1157.9967,1158.3951,0.23899999999980537,0,12
i,1158.6343,1158.7139,0.6376000000000204,0,12
mean,1158.7139,1158.7936,0.07960000000002765,0,12
it's,1158.8733,1159.0327,0.1594000000000051,0,12
not,1159.0327,1159.4312,0.1594000000000051,0,12
necessarily,1159.4312,1159.8296,0.39850000000001273,0,12
a,1159.8296,1160.228,0.39840000000003783,0,12
huge,1160.228,1160.6265,0.39840000000003783,0,12
point,1160.6265,1160.8655,0.39850000000001273,0,12
it,1161.0249,1161.1045,0.39839999999981046,0,12
doesn't,1161.1045,1161.3436,0.07960000000002765,0,12
need,1161.3436,1161.5029,0.23910000000000764,0,12
to,1161.5029,1161.5826,0.1593000000000302,0,12
be,1161.5826,1161.7421,0.07970000000000255,0,12
figured,1161.7421,1161.9811,0.15949999999998,0,12
out,1161.9811,1162.1405,0.23900000000003274,0,12
right,1162.1405,1162.3795,0.1594000000000051,0,12
now,1162.3795,1162.4592,0.23900000000003274,0,12
okay,1169.4213,1169.5812,7.0417999999999665,0,12
yep,1174.2175,1174.4573,4.796199999999999,0,12
definitely,1176.5356,1177.0356,2.3180999999999585,0,12
alright,1177.7493,1177.9088,1.213700000000017,0,12
well,1178.1483,1178.3079,0.3990000000001146,0,12
this,1178.7866,1178.9463,0.6382999999998447,0,12
looks,1178.9463,1179.1857,0.15970000000015716,0,12
great,1179.1857,1179.425,0.23939999999993233,0,12
on,1179.425,1179.6644,0.23929999999995744,0,12
my,1179.6644,1180.0635,0.23939999999993233,0,12
part,1180.4625,1180.5422,0.7981000000002041,0,12
do,1180.6221,1180.7019,0.1595999999999549,0,12
you,1180.7019,1180.8615,0.07979999999997744,0,12
have,1180.8615,1180.9413,0.1595999999999549,0,12
any,1180.9413,1181.4413,0.07979999999997744,0,12
further,1181.4999,1181.8989,0.5586000000000695,0,12
questions,1181.8989,1182.218,0.3989999999998872,0,12
for,1182.218,1182.2979,0.31910000000016225,0,12
me,1182.2979,1182.4575,0.07989999999995234,0,12
comments,1182.5372,1183.0372,0.23929999999995744,0,12
concerns,1183.0958,1183.415,0.5586000000000695,0,12
mh,1199.293,1199.6908,16.19719999999984,0,12
yep,1203.3508,1203.4304,4.057800000000043,0,12
definitely,1203.6691,1204.1691,0.3183000000001357,0,12
amazing,1215.7991,1216.118,12.129999999999882,0,12
thank,1216.3573,1216.5167,0.5581999999999425,0,12
you,1216.5167,1216.756,0.1594000000000051,0,12
so,1216.756,1216.9154,0.2393000000001848,0,12
much,1216.9154,1216.9951,0.1594000000000051,0,12
yep,1217.2344,1217.3141,0.31899999999996,0,12
i,1217.5533,1217.7129,0.3188999999999851,0,12
think,1217.7129,1217.7926,0.1595999999999549,0,12
that,1217.7926,1217.952,0.07970000000000255,0,12
that,1217.952,1218.1116,0.1594000000000051,0,12
sounds,1218.1116,1218.3508,0.1595999999999549,0,12
like,1218.3508,1218.5103,0.23919999999998254,0,12
a,1218.5103,1218.59,0.15949999999998,0,12
perfect,1218.59,1218.9089,0.07970000000000255,0,12
plan,1218.9089,1219.0685,0.3188999999999851,0,12
we,1219.2279,1219.4672,0.31900000000018736,0,12
hope,1219.4672,1219.7064,0.23929999999995744,0,12
that,1219.7064,1219.8658,0.23919999999998254,0,12
you,1219.8658,1220.0254,0.1594000000000051,0,12
have,1220.0254,1220.1848,0.1595999999999549,0,12
a,1220.1848,1220.2645,0.1594000000000051,0,12
very,1220.2645,1220.5835,0.07970000000000255,0,12
rest,1220.5835,1220.9822,0.31899999999996,0,12
healthy,1220.9822,1221.4822,0.39869999999996253,0,12
you,1222.0342,1222.114,1.0520000000001346,0,12
know,1222.114,1222.2737,0.07979999999997744,0,12
paid,1222.4333,1222.6727,0.3192999999998847,0,12
and,1222.6727,1222.9921,0.2394000000001597,0,12
unpaid,1222.9921,1223.3113,0.3193999999998596,0,12
time,1223.3113,1223.5508,0.31920000000013715,0,12
off,1223.5508,1223.7103,0.23949999999990723,0,12
and,1223.87,1224.0297,0.3191999999999098,0,12
you're,1224.0297,1224.1893,0.15970000000015716,0,12
ready,1224.1893,1224.3489,0.1595999999999549,0,12
to,1224.3489,1224.5085,0.1595999999999549,0,12
just,1224.5085,1224.6682,0.1595999999999549,0,12
jump,1224.6682,1224.9076,0.15970000000015716,0,12
