Word,Start Time,End Time,start_time_diff,ClusterID,SegmentID,SourceFile,Speaker,Backchannel,Overlap,Turn,Contest
to,716.815,716.97504,0.1600000000000818,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
do,716.97504,717.135,0.1600399999999808,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
it,717.135,717.53503,0.1599599999999554,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
before,717.53503,718.03503,0.4000300000000152,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
during,718.575,718.895,1.0399700000000394,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
or,718.895,719.135,0.3199999999999363,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
after,719.135,719.635,0.2400000000000091,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
your,719.775,720.015,0.6399999999999864,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
sa,720.015,720.17505,0.2400000000000091,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
methodical,720.17505,720.495,0.1600500000000693,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
that's,720.655,720.97504,0.479949999999917,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
whatever,720.97504,721.47504,0.3200400000000627,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
the,721.53503,721.695,0.5599899999999707,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
timeline,721.695,722.09503,0.1599700000000439,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
can,722.09503,722.255,0.4000299999999015,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
be,722.255,722.41504,0.1599700000000439,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
set,722.41504,722.655,0.1600399999999808,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
by,722.655,722.895,0.2399599999999964,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
you,722.895,723.055,0.2400000000000091,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
whenever,724.575,725.055,1.6800000000000637,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
it's,725.055,725.455,0.4799999999999045,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
more,725.455,725.85504,0.4000000000000909,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
convenient,725.85504,726.35504,0.4000399999999899,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
and,726.655,726.895,0.7999599999999418,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
whenever,726.895,727.375,0.2400000000000091,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
you,727.375,727.53503,0.4800000000000182,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
see,727.53503,727.775,0.1600300000000061,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
fit,727.775,727.935,0.2399699999999711,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
and,734.23706,734.3961,6.462060000000065,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
sorry,734.63477,734.7938,0.3977099999999609,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
one,734.95294,735.27106,0.3181700000000091,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
sec,735.27106,735.4302,0.3181200000000217,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
and,737.2596,737.6572,1.988539999999944,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
then,737.6572,738.1572,0.3976000000000113,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
i,739.64575,739.8048,1.988550000000032,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
mean,739.8048,739.88434,0.1590499999999792,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
do,740.04346,740.123,0.2386599999999816,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
you,740.123,740.3616,0.0795400000000654,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
not,740.3616,740.6002,0.2385999999999057,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
currently,740.7748,741.2538,0.4132000000000744,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
have,741.2538,741.7538,0.4789999999999281,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
anyone,741.8924,742.05206,0.6385999999999967,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
working,742.05206,742.3714,0.1596600000000307,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
with,742.3714,742.53107,0.319340000000011,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
you,742.53107,742.69073,0.1596700000000055,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
in,742.69073,742.85034,0.1596600000000307,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
the,742.85034,742.9302,0.1596099999999296,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
lab,742.9302,743.08984,0.0798600000000533,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
is,743.1697,743.2495,0.2395000000000209,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
it,743.2495,743.489,0.0797999999999774,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
just,743.489,743.7285,0.2395000000000209,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
you,743.7285,744.04785,0.2395000000000209,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
working,744.04785,744.44696,0.3193499999999858,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
completely,744.44696,744.7663,0.3991099999999505,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
by,744.7663,745.0058,0.319340000000011,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
yourself,745.0058,745.16547,0.2395000000000209,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
that,745.32513,745.4848,0.3193299999999226,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
doesn't,745.4848,745.72424,0.1596700000000055,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
is,746.92175,747.1612,1.4369500000000244,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
that,747.1612,747.32086,0.2394500000000334,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
the,747.32086,747.56036,0.1596600000000307,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
case,747.56036,747.79987,0.2394999999999072,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,32,uncontested
yeah,748.2453,748.4847,43.35000000000002,1,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
that,748.7241,748.9635,0.4787999999999783,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
is,748.9635,749.1231,0.2393999999999323,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
the,749.1231,749.3625,0.1596000000000685,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
case,749.3625,749.5221,0.2393999999999323,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
i've,749.7615,750.1605,0.3990000000000009,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
been,751.2777,751.7777,1.5162000000000262,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
independently,751.9161,752.4161,0.6384000000000469,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
researching,752.7141,753.2141,0.7980000000000018,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
and,754.3899,754.62933,1.675799999999981,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
working,754.62933,754.9485,0.2394299999999702,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
on,754.9485,755.1081,0.3191699999999855,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
this,755.1081,755.34753,0.1596000000000685,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
lab,755.34753,755.5869,0.2394299999999702,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
which,756.0657,756.2253,0.7181699999999864,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
is,756.2253,756.4647,0.1595999999999549,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
why,756.4647,756.7041,0.239400000000046,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
i've,756.8637,756.9435,0.3990000000000009,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
been,756.9435,757.1829,0.0797999999999774,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
working,757.1829,757.5021,0.239400000000046,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
so,757.5021,757.7415,0.3192000000000234,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
many,757.7415,758.0607,0.2393999999999323,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
long,758.0607,758.355,0.3192000000000234,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
hours,758.4743,758.9743,0.413599999999974,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
and,759.34924,759.66736,0.8749400000000378,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
it's,759.66736,759.8265,0.3181200000000217,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
been,759.8265,760.06506,0.1591399999999794,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
affecting,760.06506,760.5423,0.2385600000000067,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
my,760.5423,760.78094,0.4772399999999379,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
hell,760.78094,761.01953,0.2386400000000321,0,9,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,33,uncontested
understandable,763.5901,764.0674,16.02974000000006,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
well,765.49927,765.7379,1.909170000000017,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
we,767.42377,767.6627,1.9244999999999663,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
can,767.6627,768.14056,0.2389299999999821,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
do,768.14056,768.4591,0.4778600000000779,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
we,769.81305,769.97235,1.6724899999999252,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
can,769.97235,770.13165,0.1593000000000302,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
do,770.13165,770.6095,0.1593000000000302,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
another,770.6095,770.92804,0.4778499999999894,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
what,771.3263,771.48553,0.7167999999999211,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
we,771.48553,771.64484,0.1592300000000932,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
can,771.64484,771.80414,0.1593100000000049,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
maybe,771.80414,772.043,0.1592999999999165,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
do,772.043,772.20233,0.2388600000000451,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
is,772.20233,772.282,0.1593299999999544,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
like,772.4413,772.52094,0.2389699999999948,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
add,772.7598,772.9191,0.3185000000000855,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
on,772.9191,773.3173,0.1592999999999165,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
another,773.3173,773.7156,0.398200000000088,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
month,773.7156,773.8748,0.3982999999999492,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
of,773.8748,774.1138,0.1592000000000553,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
the,774.1138,774.3527,0.238999999999919,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
sa,774.3527,774.51196,0.2389000000000578,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
article,774.51196,775.01196,0.1592600000000175,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
to,775.7066,776.0252,1.1946399999999358,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
and,776.5827,776.742,0.8761000000000649,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
then,776.742,776.9809,0.1592999999999165,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
have,776.9809,777.21985,0.2389000000000578,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
that,777.21985,777.6977,0.2389499999999316,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
be,777.6977,777.857,0.4778500000001031,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
maybe,777.93665,778.2552,0.2389499999999316,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
your,778.2552,778.49414,0.3185499999999592,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
time,778.49414,778.8127,0.2389400000000705,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
for,778.8127,779.21094,0.318559999999934,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
selecting,779.21094,779.6888,0.3982400000001007,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
that,780.8189,780.9783,1.6079599999999346,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
way,780.9783,781.13763,0.1594000000000051,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
like,781.297,781.45636,0.3187000000000353,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
you,781.6158,781.77515,0.3188000000000102,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
have,781.77515,782.27515,0.1593500000000176,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
sufficient,782.41266,782.7314,0.6375099999999065,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
time,782.7314,783.2314,0.318740000000048,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
to,784.0064,784.4845,1.2749999999999773,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
select,784.4845,784.64386,0.4781000000000404,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
a,784.64386,784.8033,0.1593599999999924,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
team,784.8033,784.96265,0.1594400000000178,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
of,784.96265,785.122,0.1593500000000176,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
people,785.122,785.3611,0.1593499999999039,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
to,785.3611,785.60016,0.2391000000000076,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
work,785.60016,785.8392,0.2390599999999949,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
with,785.8392,785.9986,0.2390400000000454,0,6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,34,uncontested
okay,786.9578,787.1171,26.17686000000004,1,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
got,787.43585,787.67487,0.4780499999999392,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
it,787.67487,787.7545,0.2390200000000959,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
well,789.5073,789.587,1.8324299999999312,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
given,789.74634,790.065,0.2390400000000454,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
that,790.065,790.22437,0.3186600000000226,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
we're,790.22437,790.4634,0.1593699999999671,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
adding,790.4634,790.9634,0.239029999999957,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
on,791.0211,791.41943,0.557700000000068,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
a,791.41943,791.65845,0.3983299999999872,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
month,791.65845,791.8178,0.2390199999999822,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
of,791.8178,791.9772,0.1593500000000176,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
sa,792.0568,792.29584,0.238999999999919,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
cervical,792.29584,792.79584,0.2390400000000454,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
and,794.20795,794.447,1.912109999999984,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
that,794.447,794.6063,0.2390500000000202,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
this,794.6063,794.92505,0.1593000000000302,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
last,794.92505,795.2437,0.3187500000000227,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
month,795.2437,795.72174,0.3186499999999341,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
could,795.72174,796.0404,0.4780399999999645,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
look,796.0404,796.35913,0.3186600000000226,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
differently,796.35913,796.85913,0.3187300000000732,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
than,797.65,797.81,1.2908699999999271,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
like,797.97,798.05,0.32000000000005,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
my,798.21,798.37,0.2400000000000091,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
other,798.37,798.69,0.1599999999999681,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
months,798.69,798.93,0.32000000000005,0,10,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,35,uncontested
