Pair_Speaker_turn,PairID,Speaker_turn,PersonID,Turn_Boundary,Turn Start,Turn End
20240521_1823_WBLMay1GP8HB_Both_46,20240521_1823_WBLMay1GP8HB,Both_46,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.6962452696319138,0.6966918047322029,0.6980457009580926
20240521_1823_WBLMay1GP8HB_B_47,20240521_1823_WBLMay1GP8HB,B_47,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.6976722334370274,0.698714699326199,0.6987381866171777
20240521_1823_WBLMay1GP8HB_Both_47,20240521_1823_WBLMay1GP8HB,Both_47,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.7006980581502924,0.6987554552926577,0.7026814169743859
20240521_1823_WBLMay1GP8HB_A_48,20240521_1823_WBLMay1GP8HB,A_48,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.7009723941943148,0.7027493107174829,0.7031388323836648
20240521_1823_WBLMay1GP8HB_Both_48,20240521_1823_WBLMay1GP8HB,Both_48,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.7029211721199966,0.7029322253292553,0.7030930335225103
20240521_1823_WBLMay1GP8HB_B_49,20240521_1823_WBLMay1GP8HB,B_49,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.7135788245951052,0.7032783930950002,0.7160761221963297
20240521_1823_WBLMay1GP8HB_Both_49,20240521_1823_WBLMay1GP8HB,Both_49,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.7076481216195405,0.7033439121803201,0.7120178501440809
20240521_1823_WBLMay1GP8HB_A_49,20240521_1823_WBLMay1GP8HB,A_49,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.7070184821307901,0.7110815269938808,0.7111047389323248
20240521_1823_WBLMay1GP8HB_A_50,20240521_1823_WBLMay1GP8HB,A_50,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.7161264179934432,0.7255133236288087,0.7287005582115204
20240521_1823_WBLMay1GP8HB_B_51,20240521_1823_WBLMay1GP8HB,B_51,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.744016618299677,0.7348338864223412,0.7473525026681548
20240521_1823_WBLMay1GP8HB_A_51,20240521_1823_WBLMay1GP8HB,A_51,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.7331312680890251,0.7406807339311993,0.7407492125492414
20240521_1823_WBLMay1GP8HB_Both_51,20240521_1823_WBLMay1GP8HB,Both_51,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.742768206210655,0.7414144559715264,0.7507025259989688
20240521_1823_WBLMay1GP8HB_A_52,20240521_1823_WBLMay1GP8HB,A_52,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.7479691685191358,0.7507719341552128,0.7549198616803842
20240521_1823_WBLMay1GP8HB_B_52,20240521_1823_WBLMay1GP8HB,B_52,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.7527794924351356,0.7547651590376597,0.7547870507150585
20240521_1823_WBLMay1GP8HB_Both_52,20240521_1823_WBLMay1GP8HB,Both_52,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.7554354021241694,0.7549894028362347,0.756105645210679
20240521_1823_WBLMay1GP8HB_B_53,20240521_1823_WBLMay1GP8HB,B_53,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.7597239882890259,0.7561833634907641,0.7645913888955231
20240521_1823_WBLMay1GP8HB_A_54,20240521_1823_WBLMay1GP8HB,A_54,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.7619323569242211,0.7670989118914924,0.7676813503576783
20240521_1823_WBLMay1GP8HB_B_54,20240521_1823_WBLMay1GP8HB,B_54,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.7672426175211042,0.767318799215453,0.7673863231507161
20240521_1823_WBLMay1GP8HB_Both_54,20240521_1823_WBLMay1GP8HB,Both_54,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.7674670869960845,0.7675937156924381,0.7676153747767159
20240521_1823_WBLMay1GP8HB_B_55,20240521_1823_WBLMay1GP8HB,B_55,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.7918352424906305,0.7677769742364167,0.799438074329473
20240521_1823_WBLMay1GP8HB_A_55,20240521_1823_WBLMay1GP8HB,A_55,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.7760211320658754,0.784232410651788,0.7844485484393129
20240521_1823_WBLMay1GP8HB_Both_55,20240521_1823_WBLMay1GP8HB,Both_55,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.7840366521603341,0.7847363859782377,0.8002963300842515
20240521_1823_WBLMay1GP8HB_A_56,20240521_1823_WBLMay1GP8HB,A_56,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.793268021424903,0.8003673022507912,0.8021420987050772
20240521_1823_WBLMay1GP8HB_Both_56,20240521_1823_WBLMay1GP8HB,Both_56,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.8029715272487383,0.8005048751333526,0.8055757522466855
20240521_1823_WBLMay1GP8HB_B_57,20240521_1823_WBLMay1GP8HB,B_57,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.8036419749003227,0.8057410136877068,0.8068139264642085
20240521_1823_WBLMay1GP8HB_Both_57,20240521_1823_WBLMay1GP8HB,Both_57,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.8068452269216855,0.8066841331196994,0.8079494401556641
20240521_1823_WBLMay1GP8HB_A_58,20240521_1823_WBLMay1GP8HB,A_58,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.8308323131305112,0.8083731268633122,0.8556490400285368
20240521_1823_WBLMay1GP8HB_B_58,20240521_1823_WBLMay1GP8HB,B_58,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.8319819647707474,0.8555721473107747,0.8555908026781825
20240521_1823_WBLMay1GP8HB_Both_58,20240521_1823_WBLMay1GP8HB,Both_58,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.8557996071172871,0.8557217578205601,0.8560270669237994
20240521_1823_WBLMay1GP8HB_B_59,20240521_1823_WBLMay1GP8HB,B_59,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.8561590658626879,0.8560749761965365,0.8565174414634461
20240521_1823_WBLMay1GP8HB_A_60,20240521_1823_WBLMay1GP8HB,A_60,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.8566624850787747,0.856682360473045,0.857249993961013
20240521_1823_WBLMay1GP8HB_Both_60,20240521_1823_WBLMay1GP8HB,Both_60,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.8568289525942454,0.8568195321013655,0.8569755447154457
20240521_1823_WBLMay1GP8HB_B_61,20240521_1823_WBLMay1GP8HB,B_61,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.8582785329719391,0.8573092342412495,0.8592935173640459
20240521_1823_WBLMay1GP8HB_Both_61,20240521_1823_WBLMay1GP8HB,Both_61,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.8587497632762171,0.859345943445536,0.8601902923111847
20240521_1823_WBLMay1GP8HB_A_62,20240521_1823_WBLMay1GP8HB,A_62,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.8627589443301577,0.8602631533179796,0.8661515385705325
20240521_1823_WBLMay1GP8HB_Both_62,20240521_1823_WBLMay1GP8HB,Both_62,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.8622902223166293,0.8603089536234656,0.8643172913152789
20240521_1823_WBLMay1GP8HB_B_63,20240521_1823_WBLMay1GP8HB,B_63,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.8794212180176533,0.8781619012375227,0.8794641612278037
20240521_1823_WBLMay1GP8HB_A_63,20240521_1823_WBLMay1GP8HB,A_63,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.870231694462192,0.8793782748075029,0.8793964660400394
20240521_1823_WBLMay1GP8HB_Both_63,20240521_1823_WBLMay1GP8HB,Both_63,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.8793978695059554,0.8794699327405092,0.8806338377743883
20240521_1823_WBLMay1GP8HB_A_64,20240521_1823_WBLMay1GP8HB,A_64,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.8815521859392244,0.8807073434971144,0.8835667418153123
20240521_1823_WBLMay1GP8HB_B_65,20240521_1823_WBLMay1GP8HB,B_65,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.8921413424476141,0.8843137592914262,0.9035753413981138
20240521_1823_WBLMay1GP8HB_Both_65,20240521_1823_WBLMay1GP8HB,Both_65,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.8937112856821058,0.8954836455587897,0.9031088120727854
20240521_1823_WBLMay1GP8HB_A_66,20240521_1823_WBLMay1GP8HB,A_66,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.9017534957026754,0.9036861993933736,0.9076372819448733
20240521_1823_WBLMay1GP8HB_Both_66,20240521_1823_WBLMay1GP8HB,Both_66,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.9061938156737136,0.9046468020458582,0.9087014319540538
20240521_1823_WBLMay1GP8HB_B_67,20240521_1823_WBLMay1GP8HB,B_67,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.9067310891088074,0.90869740628474,0.9090815223774784
20240521_1823_WBLMay1GP8HB_Both_67,20240521_1823_WBLMay1GP8HB,Both_67,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.9089124210819132,0.9091559252379102,0.9091274358790866
20240521_1823_WBLMay1GP8HB_A_68,20240521_1823_WBLMay1GP8HB,A_68,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.9094257596021558,0.9092211003910236,0.9096955939664014
20240521_1823_WBLMay1GP8HB_Both_68,20240521_1823_WBLMay1GP8HB,Both_68,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.9108100441052676,0.9097700161924434,0.9123989878195118
20240521_1823_WBLMay1GP8HB_B_69,20240521_1823_WBLMay1GP8HB,B_69,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.9142045261980108,0.9125952473019444,0.9187486932553864
20240521_1823_WBLMay1GP8HB_A_70,20240521_1823_WBLMay1GP8HB,A_70,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.9229510372105728,0.9207081494747256,0.9333068271192014
20240521_1823_WBLMay1GP8HB_B_71,20240521_1823_WBLMay1GP8HB,B_71,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.941785206443854,0.9379081417949257,0.9452886460725592
20240521_1823_WBLMay1GP8HB_A_71,20240521_1823_WBLMay1GP8HB,A_71,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.929571593999128,0.9382817668151486,0.9384350385235304
20240521_1823_WBLMay1GP8HB_Both_71,20240521_1823_WBLMay1GP8HB,Both_71,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.942295579851419,0.938510367088338,0.9466830179079124
20240521_1823_WBLMay1GP8HB_A_72,20240521_1823_WBLMay1GP8HB,A_72,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.943921735399042,0.9467586065843392,0.9493407275403216
20240521_1823_WBLMay1GP8HB_Both_72,20240521_1823_WBLMay1GP8HB,Both_72,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.9473394407930734,0.9468044642118596,0.9479202750018078
20240521_1823_WBLMay1GP8HB_B_73,20240521_1823_WBLMay1GP8HB,B_73,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.9561966251066076,0.9510013542825316,0.965282055795278
20240521_1823_WBLMay1GP8HB_A_74,20240521_1823_WBLMay1GP8HB,A_74,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.966216233417212,0.9756751080919468,0.9814311125518922
20240521_1823_WBLMay1GP8HB_Both_74,20240521_1823_WBLMay1GP8HB,Both_74,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.9789199597729704,0.9775957974986064,0.9821648114539938
20240521_1823_WBLMay1GP8HB_B_75,20240521_1823_WBLMay1GP8HB,B_75,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.988418658081324,0.982146937741874,0.9998787677204728
20240521_1823_WBLMay1GP8HB_Both_75,20240521_1823_WBLMay1GP8HB,Both_75,1716394944722-3787afa3-0344-4f0a-abba-0979b0af1ff9-cam-audio-1716394945697,0.9909033710981254,0.9825969157119184,0.999659804454377
20240521_1823_WBLMay1GP8HB_A_76,20240521_1823_WBLMay1GP8HB,A_76,1716394944722-d5f4414f-2cab-41fd-ad1c-68a28de1818c-cam-audio-1716394945695,0.9910963976846972,1.0,0.9999999999999998
20240522_1325_S3WBLMRMZ83G_A_1,20240522_1325_S3WBLMRMZ83G,A_1,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.0,0.0,0.0
20240522_1325_S3WBLMRMZ83G_B_2,20240522_1325_S3WBLMRMZ83G,B_2,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.0010829158274775,0.0009530173535489,0.002165831654955
20240522_1325_S3WBLMRMZ83G_A_3,20240522_1325_S3WBLMRMZ83G,A_3,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.0028576319181664,0.0038091394401209,0.0047622464827839
20240522_1325_S3WBLMRMZ83G_B_4,20240522_1325_S3WBLMRMZ83G,B_4,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.0048062865051521,0.0057157212391642,0.0058034335701834
20240522_1325_S3WBLMRMZ83G_A_5,20240522_1325_S3WBLMRMZ83G,A_5,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.0079664526503,0.0103885623165293,0.0102171840614359
20240522_1325_S3WBLMRMZ83G_B_6,20240522_1325_S3WBLMRMZ83G,B_6,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.0132119517088732,0.013611143251452,0.0160353411012172
20240522_1325_S3WBLMRMZ83G_A_7,20240522_1325_S3WBLMRMZ83G,A_7,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.0181142286938269,0.018456750605977,0.0226173141362017
20240522_1325_S3WBLMRMZ83G_B_8,20240522_1325_S3WBLMRMZ83G,B_8,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.0254313748349016,0.025460756646119,0.0324059990638262
20240522_1325_S3WBLMRMZ83G_A_9,20240522_1325_S3WBLMRMZ83G,A_9,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.0369377067362363,0.0364989414496082,0.0484146568263536
20240522_1325_S3WBLMRMZ83G_B_10,20240522_1325_S3WBLMRMZ83G,B_10,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.0465739562686887,0.0513657175619806,0.0566489710877692
20240522_1325_S3WBLMRMZ83G_A_11,20240522_1325_S3WBLMRMZ83G,A_11,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.0802225201916439,0.0590934992329437,0.1090793228213073
20240522_1325_S3WBLMRMZ83G_B_11,20240522_1325_S3WBLMRMZ83G,B_11,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.0759717605591146,0.0687510259662279,0.0928500218852855
20240522_1325_S3WBLMRMZ83G_Both_11,20240522_1325_S3WBLMRMZ83G,Both_11,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.082799099700384,0.0932882570187309,0.0968471734345402
20240522_1325_S3WBLMRMZ83G_B_12,20240522_1325_S3WBLMRMZ83G,B_12,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.1152917932551814,0.111304679321855,0.1348018573305073
20240522_1325_S3WBLMRMZ83G_A_13,20240522_1325_S3WBLMRMZ83G,A_13,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.1434925625371162,0.1376634130295036,0.1756804457523774
20240522_1325_S3WBLMRMZ83G_B_13,20240522_1325_S3WBLMRMZ83G,B_13,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.1565981465741339,0.1756756608117078,0.1755328801187643
20240522_1325_S3WBLMRMZ83G_Both_13,20240522_1325_S3WBLMRMZ83G,Both_13,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.1761105724943286,0.1765154247083,0.1765454841769494
20240522_1325_S3WBLMRMZ83G_B_14,20240522_1325_S3WBLMRMZ83G,B_14,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.1847065850046839,0.1768013380182252,0.1856886725364514
20240522_1325_S3WBLMRMZ83G_A_14,20240522_1325_S3WBLMRMZ83G,A_14,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.1797161698482096,0.1837244974729164,0.1834968997111403
20240522_1325_S3WBLMRMZ83G_Both_14,20240522_1325_S3WBLMRMZ83G,Both_14,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.1807133349797614,0.1842452274625353,0.1846253319412975
20240522_1325_S3WBLMRMZ83G_A_15,20240522_1325_S3WBLMRMZ83G,A_15,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.1898261787759859,0.1865885124158206,0.1957325863329484
20240522_1325_S3WBLMRMZ83G_B_16,20240522_1325_S3WBLMRMZ83G,B_16,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.1960066481838988,0.1979078046253724,0.2054247839519769
20240522_1325_S3WBLMRMZ83G_A_17,20240522_1325_S3WBLMRMZ83G,A_17,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.2059981485658754,0.2063326300361687,0.2140884925063784
20240522_1325_S3WBLMRMZ83G_B_17,20240522_1325_S3WBLMRMZ83G,B_17,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.2086000993886703,0.211003849256587,0.2108675687411718
20240522_1325_S3WBLMRMZ83G_Both_17,20240522_1325_S3WBLMRMZ83G,Both_17,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.2130665838742895,0.2111889904649794,0.215129318491992
20240522_1325_S3WBLMRMZ83G_B_18,20240522_1325_S3WBLMRMZ83G,B_18,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.2168375903333487,0.2156921115356238,0.2224111508405056
20240522_1325_S3WBLMRMZ83G_A_19,20240522_1325_S3WBLMRMZ83G,A_19,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.2237536364965214,0.2239512797184726,0.2318151614574189
20240522_1325_S3WBLMRMZ83G_B_20,20240522_1325_S3WBLMRMZ83G,B_20,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.2311012418673441,0.2359577727861997,0.2382512040162157
20240522_1325_S3WBLMRMZ83G_A_21,20240522_1325_S3WBLMRMZ83G,A_21,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.2454110121693656,0.2419038149609952,0.2548642515525315
20240522_1325_S3WBLMRMZ83G_B_22,20240522_1325_S3WBLMRMZ83G,B_22,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.2509054362413652,0.2558669401161741,0.259907057521735
20240522_1325_S3WBLMRMZ83G_A_23,20240522_1325_S3WBLMRMZ83G,A_23,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.2739180735372941,0.2617534021013241,0.2919692069584141
20240522_1325_S3WBLMRMZ83G_B_24,20240522_1325_S3WBLMRMZ83G,B_24,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.2783809647209362,0.2940894868743942,0.2950085273405483
20240522_1325_S3WBLMRMZ83G_A_25,20240522_1325_S3WBLMRMZ83G,A_25,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.296552698852411,0.2979903077722541,0.2990159108304278
20240522_1325_S3WBLMRMZ83G_B_26,20240522_1325_S3WBLMRMZ83G,B_26,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.2999692281233592,0.2996402624414447,0.3019481484744643
20240522_1325_S3WBLMRMZ83G_Both_26,20240522_1325_S3WBLMRMZ83G,Both_26,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.3004088095946966,0.3010158032546475,0.3011773567479486
20240522_1325_S3WBLMRMZ83G_A_27,20240522_1325_S3WBLMRMZ83G,A_27,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.3036967877390544,0.3043006114233296,0.306105441287432
20240522_1325_S3WBLMRMZ83G_B_28,20240522_1325_S3WBLMRMZ83G,B_28,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.3072517310437798,0.3068549655990738,0.3102028506642298
20240522_1325_S3WBLMRMZ83G_A_29,20240522_1325_S3WBLMRMZ83G,A_29,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.3100231024005064,0.3125311503052908,0.313191239201939
20240522_1325_S3WBLMRMZ83G_B_30,20240522_1325_S3WBLMRMZ83G,B_30,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.3138377862869499,0.3140493494385663,0.3151444222686089
20240522_1325_S3WBLMRMZ83G_A_31,20240522_1325_S3WBLMRMZ83G,A_31,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.3166509777726548,0.3163404529074752,0.3192526061067434
20240522_1325_S3WBLMRMZ83G_B_32,20240522_1325_S3WBLMRMZ83G,B_32,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.3187767450787991,0.3200302154314177,0.3212130372501231
20240522_1325_S3WBLMRMZ83G_A_33,20240522_1325_S3WBLMRMZ83G,A_33,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.328316137919139,0.3230933878982683,0.3366020604068602
20240522_1325_S3WBLMRMZ83G_B_34,20240522_1325_S3WBLMRMZ83G,B_34,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.3347793079506389,0.3378272476807905,0.3464652280030095
20240522_1325_S3WBLMRMZ83G_A_35,20240522_1325_S3WBLMRMZ83G,A_35,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.3441641436294892,0.3491376657834358,0.350501039578188
20240522_1325_S3WBLMRMZ83G_Both_35,20240522_1325_S3WBLMRMZ83G,Both_35,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.3498892401989077,0.3508399646651245,0.3506408146143796
20240522_1325_S3WBLMRMZ83G_B_36,20240522_1325_S3WBLMRMZ83G,B_36,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.3580092480011047,0.3510131507808386,0.3581120951954583
20240522_1325_S3WBLMRMZ83G_A_36,20240522_1325_S3WBLMRMZ83G,A_36,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.3542740548944905,0.3579064008067511,0.3577081451238564
20240522_1325_S3WBLMRMZ83G_Both_36,20240522_1325_S3WBLMRMZ83G,Both_36,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.3550522859070097,0.3584250370278701,0.3590914210331808
20240522_1325_S3WBLMRMZ83G_A_37,20240522_1325_S3WBLMRMZ83G,A_37,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.3686131160453164,0.3594622986215667,0.3785927620358763
20240522_1325_S3WBLMRMZ83G_B_37,20240522_1325_S3WBLMRMZ83G,B_37,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.3629851407984164,0.3665309478656491,0.3665079829752661
20240522_1325_S3WBLMRMZ83G_B_38,20240522_1325_S3WBLMRMZ83G,B_38,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.3762735972039467,0.3800643514454364,0.3860162465422442
20240522_1325_S3WBLMRMZ83G_Both_38,20240522_1325_S3WBLMRMZ83G,Both_38,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.3806305955985938,0.3803488869905974,0.3811968397517513
20240522_1325_S3WBLMRMZ83G_A_39,20240522_1325_S3WBLMRMZ83G,A_39,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.3909252230700409,0.3883467572040719,0.4012667967124981
20240522_1325_S3WBLMRMZ83G_B_40,20240522_1325_S3WBLMRMZ83G,B_40,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.3990699535385773,0.4058158597424821,0.4097931498730827
20240522_1325_S3WBLMRMZ83G_A_41,20240522_1325_S3WBLMRMZ83G,A_41,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,0.4099000507344392,0.4112316903024311,0.4139842417263964
20240522_1325_S3WBLMRMZ83G_B_42,20240522_1325_S3WBLMRMZ83G,B_42,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,0.4127740695807496,0.4144178852293292,0.4143164488590681
